A,B
-0.018964403305293143,-0.7542815851580148
0.025916479319784136,-1.0
0.16297380981244647,-1.0
0.18399275883343535,-1.0
0.05666284478228989,-1.0
-0.17073796642927297,1.2122215916297971
0.396378586465884,-1.0
0.031057812591863243,-1.0
-0.15288314703591976,0.9808798590164576
-0.005818373664484011,-0.9246123629212043
-0.1652669632713759,1.1413347726820722
-0.03207216240272137,-0.5844466720473189
0.23522540808776715,-1.0
-0.01005472689104947,-0.8697226844649426
0.2587488510006297,-1.0
0.193814799266814,-1.0
0.1569661085301215,-1.0
0.09145401830096689,-1.0
0.0025108259605171046,-1.0
-0.19002137552265397,1.462073307968935
0.05610134388364729,-1.0
0.03765826193581878,-1.0
0.33557245377103717,-1.0
-0.17539283866389999,1.2725339467496273
0.1305812596004976,-1.0
0.3076134361605125,-1.0
-0.03764406403607934,-0.5122525294231706
0.09471986983314373,-1.0
-0.067179905689006,-0.12956186021791372
-0.37750788770439847,3.8913028405792494
-0.0660554343841071,-0.14413143576042275
0.3846075024549025,-1.0
-0.30534046913297375,2.9562423797178683
0.06627010194898375,-1.0
0.30805640090232633,-1.0
0.08804100922022196,-1.0
-0.2090942102550547,1.7091966496076672
-0.14056676672748036,0.8212987007136241
-0.10383199357732142,0.34533275110119255
0.061061130360726024,-1.0
0.12732987702277487,-1.0
-0.17595502781359795,1.2798181319929673
-0.16179507800352877,1.0963501701720362
0.21759376844923373,-1.0
0.09102761807495341,-1.0
0.189741264226446,-1.0
-0.19802152578856147,1.5657298380580111
0.24334993890101475,-1.0
-0.1836836666689292,1.3799567368225816
0.19108818962508156,-1.0
-0.14596955839034775,0.8913017154011849
0.2916409488476297,-1.0
0.16458216218981314,-1.0
-0.2688221007158107,2.483080347903432
0.1217407996884674,-1.0
-0.014810888654466225,-0.8080979388599685
0.4866231851245919,-1.0
0.20618303656165038,-1.0
0.002045333169159669,-1.0
0.1139514415929237,-1.0
-0.06346014561259328,-0.17775813272143848
0.09996143399077217,-1.0
-0.024548830398443577,-0.6819251523697198
0.1692722239409079,-1.0
-0.09209909510812597,0.193311663648998
-0.07782838828456096,0.00840864282037157
-0.035223038448379596,-0.5436213291752523
0.27921602525713785,-1.0
0.23144670633214504,-1.0
0.1424957848359938,-1.0
0.03776859845883518,-1.0
0.06348854151625738,-1.0
-0.05386893773392987,-0.3020297145068427
0.12550400847840626,-1.0
0.2656951258522,-1.0
0.010926547752985183,-1.0
0.21120306332095273,-1.0
0.17503849337297273,-1.0
-0.16974393827579504,1.1993421448974706
0.14911564980224146,-1.0
-0.036033489960086595,-0.5331204524770992
0.14401621360367445,-1.0
0.30156868398218073,-1.0
-0.3618011168106534,3.6877929919345496
0.3183919054834299,-1.0
0.1295292981023073,-1.0
0.01287928987829745,-1.0
0.19506597759924849,-1.0
-0.28069516705133557,2.636917565574531
0.4132797370481862,-1.0
0.05528973401168513,-1.0
-0.13495138382727712,0.748541179015928
0.33299986200787224,-1.0
-0.04301975501064148,-0.4426006535541789
-0.09557324204986895,0.23832557026713896
0.1063667179186154,-1.0
-0.06411079520266272,-0.16932778121943093
-0.061732003151767856,-0.200149368515112
0.20844648233524254,-1.0
0.12390952008492695,-1.0
-0.028972072646342606,-0.6246139859639471
-0.015135393550778198,-0.8038933863915027
0.13613381220220266,-1.0
0.06656933995914427,-1.0
0.21737889182150316,-1.0
-0.06333062457406347,-0.17943631387820347
-0.0785180669774167,0.01734468749473783
0.1713693865387511,-1.0
-0.14253604856142077,0.8468143366565637
0.058352607546302115,-1.0
0.20095600381928747,-1.0
0.18417924167779764,-1.0
0.02975946661715856,-1.0
0.029971469521136385,-1.0
-0.050671503430701814,-0.34345830447630876
0.1448345301562397,-1.0
0.0789474661457008,-1.0
0.21827702383975534,-1.0
-0.13970269392656798,0.8101030624681012
-0.17714779394355618,1.2952725914880752
-0.23736489325583032,2.075494882229201
0.36698260319840026,-1.0
-0.04013886269876399,-0.47992786500445606
-0.05710350136081421,-0.26012004646673503
0.052096787516600074,-1.0
0.10613772804218868,-1.0
0.15900451030703455,-1.0
0.22403101321274388,-1.0
-0.057917040935080544,-0.24957915828892574
0.19969460482134593,-1.0
0.40027391474213836,-1.0
0.2526366867195584,-1.0
0.17477907328317444,-1.0
-0.3067274158054283,2.9742128021107934
0.0064985827263317475,-1.0
0.09161960119811008,-1.0
0.02511003730747463,-1.0
0.2611898356982596,-1.0
-0.18438267077723236,1.389013609253276
0.3079532785902779,-1.0
0.14633854401093238,-1.0
0.216172107502145,-1.0
-0.06940072365915384,-0.10078711510768901
0.44707344192879583,-1.0
0.5379148053495431,-1.0
0.3417359416858765,-1.0
0.08472663437078465,-1.0
0.10109593324917632,-1.0
0.1678733102927128,-1.0
0.26919271282934765,-1.0
0.10480370669084138,-1.0
0.0711912512931534,-1.0
-0.17223477666655584,1.2316154967742716
-0.12410604335728936,0.6080200233641053
-0.26352220073052846,2.414410482459201
-0.09065905394594065,0.1746533053561954
0.1412201355932301,-1.0
-0.06334982587780535,-0.179187525986362
-0.1333911487126922,0.7283254889694277
0.2327163000992758,-1.0
-0.20497343854157124,1.6558045403457728
0.4303143396808111,-1.0
0.09546532061370727,-1.0
0.13361497938707623,-1.0
-0.3036336531288728,2.934127467046846
0.15754222209021007,-1.0
0.059581266694363366,-1.0
0.29310943424977487,-1.0
-0.421779662384261,4.464924384134015
0.07332325305792153,-1.0
-0.12064950398119345,0.56323425485558
-0.009486778913405325,-0.8770814858220342
0.23129013159232548,-1.0
-0.09638219209108234,0.24880699267803097
0.12375737323238578,-1.0
-0.008610544057399805,-0.8884347056613789
0.3399665426930494,-1.0
0.24593581864825698,-1.0
0.16032477541119317,-1.0
0.24812200331085155,-1.0
-0.09019811948599932,0.16868105919481935
-0.465343198720807,5.029369408910492
0.2179259157554121,-1.0
0.13012919411597523,-1.0
0.07781426252133672,-1.0
-0.0810046646297704,0.0495630928750761
-0.1444999063424277,0.8722596941062986
0.17041172077961342,-1.0
0.23524051421604963,-1.0
-0.028344900432453413,-0.6327401452608645
-0.019721325458991745,-0.7444742788709945
0.09618360508208279,-1.0
0.10362681824955722,-1.0
0.3436770986873503,-1.0
0.20842177303463094,-1.0
0.0619296668472078,-1.0
-0.0663428993223204,-0.14040680346889645
0.3257715504102108,-1.0
0.5897868887450393,-1.0
0.00488261775929022,-1.0
0.1798406348316972,-1.0
-0.37299789374384407,3.832867647597193
0.17524253570121218,-1.0
0.2763760011414693,-1.0
-0.0011185541331347748,-0.9855070922040498
-0.016276353002136812,-0.7891101768555315
0.015463941325855046,-1.0
-0.18297723953507228,1.3708036855644776
-0.05388025789006501,-0.3018830412487111
-0.24437366558153872,2.166306303930022
0.03678451260365967,-1.0
0.34994049055388965,-1.0
-0.0014316397619965615,-0.9814504971614701
0.08612707529991548,-1.0
-0.08778455344935854,0.13740891152464618
-0.10507180798938831,0.3613968068548641
0.22697173181446306,-1.0
-0.08927976974647434,0.15678216426867864
0.14230229109306491,-1.0
-0.4191773250322346,4.431206359963672
0.19364922719943922,-1.0
0.12095542423625205,-1.0
0.26860219641411187,-1.0
0.07283290424827427,-1.0
0.22453487134583683,-1.0
0.03678380874576659,-1.0
0.05889037310724787,-1.0
0.21280984123124846,-1.0
-0.09533468773597287,0.23523466427233264
0.05107194908641732,-1.0
-0.12038816171185673,0.5598480893581019
0.23660482430451113,-1.0
0.09769226785510243,-1.0
-0.12843736809435147,0.6641402308614708
0.1491047746723284,-1.0
0.17233230488143625,-1.0
0.10193848401379446,-1.0
-0.00917207464612202,-0.8811590532759643
0.05259216179629189,-1.0
0.09167334462217158,-1.0
0.09740407743935942,-1.0
0.09744027163490254,-1.0
0.10016247749172602,-1.0
-0.19313360627454623,1.502397930614142
-0.1355303515492039,0.7560427612479834
0.03112420329594001,-1.0
-0.15385003035421652,0.9934075949269625
-0.07942621480501355,0.029111398054886495
0.09506952557072812,-1.0
-0.184158110466202,1.3861040210751234
0.280435988769697,-1.0
-0.04537962455656097,-0.41202424180409913
-0.022132981487323233,-0.7132268788402045
0.27481253953492146,-1.0
-0.04112828932280421,-0.4671080394740753
0.27355440612046245,-1.0
-0.047174082341864265,-0.3887737700962707
-0.24021763764127502,2.112457385981965
0.1967017783007925,-1.0
0.14089152478413958,-1.0
0.33038998829581034,-1.0
0.14567492488478861,-1.0
0.06341397984826114,-1.0
-0.2209976767048798,1.863427756175592
0.49438195600908297,-1.0
-0.22901228322175682,1.967271593348134
0.2540863925411201,-1.0
0.4165117872130706,-1.0
0.1293116488219741,-1.0
0.10366689283463737,-1.0
0.10075414060736931,-1.0
0.35100024111444617,-1.0
-0.06727255096977902,-0.12836147172334045
0.27585919507367573,-1.0
-0.16415876951419772,1.1269761024424665
0.0409109079104506,-1.0
0.4927870214952228,-1.0
0.18748880356392572,-1.0
0.045375585025557275,-1.0
-0.21653699391503212,1.8056314792988832
0.12412780422620617,-1.0
-0.013584057995475352,-0.8239937664245844
0.0963890217976926,-1.0
0.03839449952419538,-1.0
0.09964576981028928,-1.0
0.17105469691037922,-1.0
-0.02497937301090103,-0.6763466879934934
-0.3079321327461837,2.9898221061447923
0.20336211751510702,-1.0
0.12220788161780405,-1.0
0.35546282967409293,-1.0
0.14612532653895105,-1.0
-0.09778663224194828,0.2670040749724638
-0.006637269298411352,-0.91400207722698
0.1508679348359001,-1.0
0.06209468348083447,-1.0
0.1852173131597279,-1.0
-0.20826457442701662,1.6984472051205466
0.1997834086213479,-1.0
-0.0014432272405060509,-0.9813003602546803
0.15318077577185085,-1.0
0.4411676074206803,-1.0
-0.07811229128591946,0.012087123726925109
-0.03246266759094785,-0.5793869654858264
-0.037940559210130065,-0.508410893965243
0.3127977876397412,-1.0
-0.01877569419111358,-0.7567266557281768
0.31852613185471057,-1.0
-0.2723736990232126,2.529097778149007
-0.19998535605533607,1.5911748390107099
0.10295123571151055,-1.0
0.3626696673000478,-1.0
0.2373829526320108,-1.0
0.0670212235032488,-1.0
-0.1963173524547892,1.543649165998393
-0.14268116076756154,0.8486945298107134
-0.1710822119934292,1.2166819204352524
-0.0005250613231685408,-0.9931968734292953
-0.12408254750837866,0.607715591811119
0.28732387029037487,-1.0
0.35623097004773685,-1.0
0.3075230219571643,-1.0
-0.3920091391793026,4.079192987623523
-0.23587753808562395,2.0562234847142506
0.09857284004848088,-1.0
-0.04929401908575992,-0.36130612516752403
0.12016468099341249,-1.0
-0.015200028914594932,-0.8030559174300959
0.06896116577466938,-1.0
-0.12797104789361147,0.6580982026104343
0.21009833619287077,-1.0
0.015812462841233943,-1.0
-0.12970866981819473,0.6806122621371113
0.21330155245443572,-1.0
0.21912056264744795,-1.0
-0.07621682402149932,-0.012472109912037066
0.19917528225714065,-1.0
0.059192959224401376,-1.0
0.18455067717883122,-1.0
-0.22964708410283596,1.9754965959347173
0.07071522245945872,-1.0
0.1840185990131169,-1.0
0.14125987421242092,-1.0
0.05798849721880517,-1.0
0.29643603748737046,-1.0
0.08749909927452704,-1.0
0.22604441356539362,-1.0
0.08138775266625098,-1.0
0.06207773044140619,-1.0
-0.021074999391066163,-0.7269349654822408
-0.0017905414999966895,-0.9768002709072747
-0.11606556476906094,0.5038409663452657
0.38083755278005604,-1.0
0.2899251160543317,-1.0
-0.03889906841399804,-0.49599165997225214
0.06223089315720487,-1.0
-0.03714363093788653,-0.5187365524447699
-0.14924919125225555,0.9337953375372814
-0.0001363683857075193,-0.9982330989785876
0.05617213869837201,-1.0
0.05687114269104243,-1.0
-0.15516284811765346,1.0104175421747148
0.12109286738598879,-1.0
0.2028655922978806,-1.0
0.34447130411375393,-1.0
-0.01983722498139029,-0.7429725892862357
-0.12346360214314189,0.5996960263351341
0.28271658586798587,-1.0
0.2565818197125054,-1.0
-0.08933574468696559,0.15750742165890452
0.1607468031833097,-1.0
-0.03848764078571287,-0.5013224548840123
-0.1498806657313676,0.9419772405227169
-0.009840065350229965,-0.8725040160306441
0.1280397491538785,-1.0
-0.01715843026821906,-0.7776812579435735
0.2478518816749633,-1.0
-0.12262249381063972,0.5887979346395653
-0.11800283895792374,0.5289418848998084
-0.014885458639876115,-0.8071317487660997
-0.017936445900271547,-0.7676006471933854
0.32868034031708593,-1.0
0.03850510446785815,-1.0
-0.2265949521067515,1.9359506622244247
0.11839379423664753,-1.0
-0.031184393709639213,-0.5959493337709059
0.018679271762685357,-1.0
-0.0753747148275018,-0.023383169592737785
-0.28323567141283623,2.6698344306378714
-0.16230632573129034,1.1029743164335777
0.07015351186135854,-1.0
0.005974756132237635,-1.0
-0.23427677358711407,2.035482662618393
0.2441984775879027,-1.0
-0.31775882054063076,3.1171447594931676
-0.10125682453342966,0.31196674188757156
0.09920230139113628,-1.0
0.00917537846071248,-1.0
0.33774334893860125,-1.0
-0.14023068138738592,0.8169441024860811
0.08939644032832184,-1.0
-0.07259383043022594,-0.05941459620591816
-0.046843017830300204,-0.3930633143377832
0.027393198338466318,-1.0
0.16188066507977572,-1.0
0.322131158197843,-1.0
0.30642084245862056,-1.0
0.38287764344517394,-1.0
0.105743059224779,-1.0
0.12944172152256517,-1.0
-0.057397033917884976,-0.25631679711230804
-0.017278579894040136,-0.7761245005215043
-0.0639459164388474,-0.1714640861605149
-0.11407660570249079,0.47807037598417557
0.006875500181293459,-1.0
0.24863265198064077,-1.0
0.16983835847036421,-1.0
-0.06752311435250202,-0.1251149663506682
0.07289406771081652,-1.0
0.39985865407812193,-1.0
0.18022268401622288,-1.0
0.355349122296037,-1.0
0.19804102555435366,-1.0
0.07448381411999905,-1.0
0.197664267465945,-1.0
0.13391341621478903,-1.0
0.2139487632444652,-1.0
-0.1942194605138724,1.5164671516774901
0.2799924606187192,-1.0
0.22732774961724855,-1.0
-0.09659792206030016,0.2516021676812612
0.1531302650590829,-1.0
0.4706083874947289,-1.0
0.08340315464128567,-1.0
0.16095129674755282,-1.0
0.05193649377402587,-1.0
0.14271234045861392,-1.0
0.12637112058896127,-1.0
-0.24481318705947142,2.172001105875966
-0.24433158218730744,2.1657610368443554
0.03128125746090493,-1.0
0.14915391371816655,-1.0
-0.05155337899996615,-0.3320319989142977
0.03038888506910964,-1.0
0.19392384801667584,-1.0
0.02816586836247814,-1.0
0.09636446168038981,-1.0
0.043414903965817375,-1.0
0.016670065804151424,-1.0
0.0008358441975602204,-1.0
0.1457719687752923,-1.0
0.04806443767106816,-1.0
0.3549303216068642,-1.0
0.1579957032153425,-1.0
-0.0840793572437335,0.08940134051551163
-0.2640342353081866,2.421044823795494
0.2449702065375594,-1.0
0.2412247739179767,-1.0
0.47579102525130645,-1.0
-0.05311456437974427,-0.3118039964499909
-0.29770487737720375,2.8573093696777017
0.35440563165088546,-1.0
-0.09422051970162937,0.22079858638159888
0.32214558037775465,-1.0
-0.217255467665606,1.8149406164362123
-0.08098903081017195,0.04936052824344461
0.08165521624647498,-1.0
0.12060181521896385,-1.0
0.10053892323266234,-1.0
0.09937026918171332,-1.0
0.24326109159033127,-1.0
0.039137476036039676,-1.0
-0.008832145716523687,-0.8855634522119706
-0.07528455143104495,-0.024551400751793406
0.07643876337256361,-1.0
-0.09828118962161936,0.27341196734982454
-0.2871457816096362,2.720497035938352
-0.19324057759108237,1.5037839390168153
0.2896181442744059,-1.0
0.025819084280526816,-1.0
0.2393838177753329,-1.0
0.1687654426655687,-1.0
0.08279886593192565,-1.0
-0.001181394737416741,-0.9846928776240647
0.1911638810018137,-1.0
-0.0306872307642313,-0.6023909860020484
0.1649694663652388,-1.0
0.10234564410498903,-1.0
-0.14645707052384938,0.8976183237717108
-0.10137003465839611,0.3134335854261221
0.1623120495499355,-1.0
-0.09646295306523744,0.24985339831658582
0.298352086751253,-1.0
-0.02818035871913116,-0.6348720830984051
-0.06964008310487557,-0.09768577716241422
0.30797388525440805,-1.0
-0.19106475006816126,1.4755921271630497
0.07688394652229191,-1.0
0.35281319916155107,-1.0
-0.07501194234420394,-0.028083548408207815
0.03591265450812786,-1.0
0.07994274506936261,-1.0
0.031479748160035514,-1.0
0.20000794083507167,-1.0
0.03959793376780785,-1.0
-0.3673993762545953,3.7603286480422025
0.3981069897924987,-1.0
0.39542055517877284,-1.0
0.33833152448823234,-1.0
-0.08628350505444049,0.11796009332231328
-0.37977661568118326,3.9206983471601307
0.33521828720916,-1.0
-0.3607442890618102,3.674099861967507
0.003088798800062742,-1.0
-0.04301506521161369,-0.44266141844957163
0.08266021096192344,-1.0
0.23167350342018467,-1.0
-0.00412373280841849,-0.9465695243554718
0.24326495835374162,-1.0
-0.009012733341002499,-0.8832236103454658
-0.10686690377879504,0.384655545068864
-0.02859523671436226,-0.6294965823932206
0.15228183464338763,-1.0
0.2515406791574488,-1.0
0.2431680128735556,-1.0
0.2741949366628065,-1.0
0.12405347300626657,-1.0
-0.25137036358871157,2.2569612808240618
0.06330353192960447,-1.0
-0.024664646549030445,-0.6804245430187593
0.10553134750490178,-1.0
-0.10373591424445205,0.34408786820181203
0.19316423327103416,-1.0
-0.029246516354389795,-0.6210580674454941
0.03761155446881803,-1.0
-0.17344912076656105,1.2473495382056048
-0.10769358171002708,0.39536666461094305
0.14435029909028052,-1.0
0.12662828599045817,-1.0
0.16226626731914373,-1.0
-0.3230396110034026,3.1855670262387177
0.3325943309220778,-1.0
0.4263682534804041,-1.0
0.02104323585318779,-1.0
0.00554161862968594,-1.0
-0.0997799142520005,0.2928306769466138
0.25067124671038443,-1.0
-0.3562463096305999,3.6158203391142694
0.353404621455794,-1.0
-0.056813400657393154,-0.26387882990123657
-0.22227316469360103,1.8799540281438278
0.20022337254084843,-1.0
-0.26612914341891625,2.448188177157128
-0.11977042890345979,0.5518442347663362
0.35828459721120565,-1.0
0.33892860537795877,-1.0
0.17108430003531772,-1.0
0.04241355459049401,-1.0
-0.25188742384390617,2.263660738974098
-0.010684619369808912,-0.8615612791778875
0.05501506854306926,-1.0
-0.13180488565937964,0.7077725595306421
0.08669572599905928,-1.0
-0.004235925175284927,-0.9451158677283691
-0.1554492203425979,1.0141280163739461
-0.4112518363410559,4.328517206675049
-0.3718525770402472,3.8180279819156837
-0.11792419550403666,0.5279229155963321
0.3073076055567443,-1.0
0.008732266227939878,-1.0
0.24935148052408307,-1.0
-0.024700110954761656,-0.6799650369947999
0.3072469143681851,-1.0
-0.2356623248302897,2.0534350046812953
0.23017675126608905,-1.0
-0.06712028692503158,-0.13033432998365446
-0.2856684880610225,2.701356005072365
0.20129195664629407,-1.0
-0.23349649627374336,2.0253727476639316
-0.03870458901922791,-0.49851149504605174
-0.02570570509847414,-0.6669357317754554
-0.3244572985900134,3.2039357532118427
-0.02621426934297344,-0.6603463549312703
0.04557864558414315,-1.0
0.012005002186897373,-1.0
-0.13974973363250243,0.8107125476066928
0.0517473630962888,-1.0
-0.27262027542715606,2.5322926249437647
0.13670425028061217,-1.0
0.3241812519958571,-1.0
-0.11289351386810775,0.4627412646234219
-0.17482598799290483,1.2651893630004434
0.05281825367085591,-1.0
0.31790157083461645,-1.0
0.039120148868080795,-1.0
0.3560756687234743,-1.0
0.2322961740791123,-1.0
0.16848087455733074,-1.0
0.24441455563116588,-1.0
0.29902867317485704,-1.0
0.05601810749620717,-1.0
0.14653958333099348,-1.0
0.08244443265752777,-1.0
-0.3674745556153056,3.7613027337039124
-0.09694639380007108,0.25611725429565646
0.013830290306477755,-1.0
0.18936953348029117,-1.0
-0.19240249100915552,1.4929249996082685
-0.36984434679318734,3.792007698282106
-0.29984587487582726,2.885049895075387
0.07371080343116954,-1.0
-0.055207595319853864,-0.28468496525561515
0.0672530842878949,-1.0
-0.03700331481594599,-0.5205546035853698
0.3946381119486544,-1.0
0.35671759903591815,-1.0
0.0463905655749981,-1.0
0.3372647677301783,-1.0
0.27682326974040916,-1.0
0.11053066789823585,-1.0
0.049790388957088094,-1.0
0.40202537188671417,-1.0
-0.06875665639895745,-0.10913218052732765
0.05883407340734581,-1.0
0.20375194698849208,-1.0
-0.17050662799125893,1.2092241804607906
0.22689424471862707,-1.0
-0.39798590096898234,4.156632831588366
0.3358917275029243,-1.0
0.19635395416517865,-1.0
-0.00022939838553381886,-0.9970277257473767
-0.09434807209499652,0.2224512601516575
0.06337688055288693,-1.0
0.15389396144079215,-1.0
0.1410909465402308,-1.0
0.026819611811153443,-1.0
-0.041253844672409445,-0.4654812410463428
0.1442546636858386,-1.0
-0.0039379113068795935,-0.9489771806400726
0.4091434075363254,-1.0
0.3251900197805089,-1.0
-0.028890143478822128,-0.6256755276770389
0.06484310999635068,-1.0
0.10770407055652509,-1.0
-0.24393614850079548,2.1606374726034643
0.4103022374972205,-1.0
-0.17417317469810367,1.256730976759441
-0.06299231520821735,-0.18381972841351302
-0.044836126859587044,-0.41906624520493574
-0.21514626197653408,1.7876120118842422
0.13166464556464108,-1.0
0.051181772326280406,-1.0
0.24427913200941842,-1.0
0.08723000749796483,-1.0
0.02557702277819307,-1.0
-0.1943145061414655,1.5176986410406874
-0.04481606521374726,-0.419326180396964
0.20757474649253194,-1.0
-0.450473351007566,4.836703425688153
0.00841108251409528,-1.0
-0.0330587105579796,-0.5716641423271404
0.36629082341284724,-1.0
-0.04191267934674414,-0.456944836857171
0.05047419789510066,-1.0
-0.02523949177068585,-0.6729763752925844
0.2447897187062733,-1.0
-0.1858143771130788,1.4075639746773878
-0.024493800330720017,-0.6826381672108411
0.16485567622443775,-1.0
0.13642667857956026,-1.0
0.23677848665256618,-1.0
0.1930435625042919,-1.0
-0.030084156763537262,-0.6102049090186294
-0.28418773777346307,2.682170185852079
0.40524831688376306,-1.0
0.14534375249958575,-1.0
-0.10895568209436601,0.41171947576027534
0.32200603441822295,-1.0
0.23891687599688183,-1.0
0.15246053546732496,-1.0
-0.010415538802928337,-0.8650477084261108
0.2760292534155293,-1.0
-0.3691576004428003,3.78310964744976
0.13786425649875245,-1.0
0.20407765073698303,-1.0
-0.10026216130472054,0.2990790665979517
0.010432118375659716,-1.0
-0.062161448638966554,-0.19458511939655077
0.03807788819384195,-1.0
0.30398685663850866,-1.0
0.14131696048615927,-1.0
0.2715994694007451,-1.0
-0.09890114516066428,0.2814446214689297
-0.12240076630146302,0.585925050573314
0.3525802843043868,-1.0
0.2203371246196293,-1.0
-0.14832905429661247,0.9218732859684333
0.17711391056000214,-1.0
0.010513530565876561,-1.0
0.10203146767706905,-1.0
0.10038193099349013,-1.0
0.39995604923636363,-1.0
0.02225268008969361,-1.0
0.14515682077338798,-1.0
0.17676340601644958,-1.0
0.001581912245259387,-1.0
0.0031844715229207843,-1.0
0.2805982851176525,-1.0
-0.2461515761777433,2.189342376639372
-0.04608370358541025,-0.4029016145267078
0.22364282011695358,-1.0
-0.07068242699297944,-0.08418031201373655
0.26997325823259977,-1.0
0.20684563323760985,-1.0
0.11891463860345519,-1.0
0.15381591805254402,-1.0
0.27924316779250624,-1.0
0.12323274967218789,-1.0
0.19564675352146121,-1.0
0.14251374858399402,-1.0
0.00066962022781758,-1.0
0.40994205640029624,-1.0
0.15232016842868124,-1.0
0.032742143249109956,-1.0
0.1424362981773677,-1.0
0.3322641169155771,-1.0
-0.11640189295061631,0.5081987110266082
-0.29105895614647603,2.771199345350002
0.3408376253426,-1.0
-0.03166658145832246,-0.5897017125114706
0.20857499834429905,-1.0
0.1603394355508896,-1.0
0.007624031590428126,-1.0
-0.013311983124013604,-0.8275189923469463
0.2559848528794024,-1.0
0.233912369592574,-1.0
-0.038027874656205274,-0.5072795631948825
-0.33656392037543137,3.3607991074822126
0.15349652457738472,-1.0
0.20878176277960603,-1.0
0.14875750797222942,-1.0
0.1182142642077193,-1.0
-0.05703241640885892,-0.2610410815993661
0.20830672833122565,-1.0
0.1167052898279759,-1.0
-0.42612410712473925,4.52121458519196
-0.3124947018016484,3.048938505320028
0.2123105265681351,-1.0
0.01642630769210096,-1.0
0.5069627449884178,-1.0
-0.07987498622086486,0.03492604980818492
-0.3605945732855663,3.6721600211708703
-0.29245537153507084,2.7892924522209523
0.1669970956516127,-1.0
-0.03474500774280742,-0.5498150883633528
-0.2700347166426944,2.498791997701707
-0.11220710453560823,0.45384758047215445
0.10941817661383868,-1.0
0.1831177447694179,-1.0
0.36188002281893783,-1.0
-0.15379718603685655,0.9927229004661855
0.018838881634353877,-1.0
0.30814725257167463,-1.0
-0.5999329551729085,6.773225046074079
0.27641031631403457,-1.0
0.014657615086135944,-1.0
-0.05587769328932679,-0.2760026245461791
-0.058478332643779773,-0.24230660102966162
0.37339181681674005,-1.0
0.19191232086755994,-1.0
0.25175918971535216,-1.0
0.10006952792121315,-1.0
-0.12441895903856659,0.6120744164259313
-0.23657432514499233,2.065251631234559
-0.20373806270852723,1.6397979944743857
-0.02706587611999356,-0.6493122367494628
0.15895658211423958,-1.0
0.22273212188944713,-1.0
0.05050149931092651,-1.0
-0.036039239888837504,-0.5330459516686439
0.24395582137646743,-1.0
0.17136190438420984,-1.0
0.31291413920782607,-1.0
0.08080423981667573,-1.0
0.13745853647559514,-1.0
0.448609858523616,-1.0
0.28854546754629373,-1.0
0.04891487047270937,-1.0
0.09916764780814158,-1.0
0.18698118767564287,-1.0
-0.12201359334374406,0.5809085191323353
-0.07019930957995113,-0.09043997876943832
-0.13939219813843695,0.8060800235331829
-0.010068851346562768,-0.8695396763964394
0.03073641884469902,-1.0
0.11906597368736271,-1.0
0.05545515008918378,-1.0
0.21656195734801775,-1.0
-0.041110381176930555,-0.4673400721484494
0.22272467483649527,-1.0
-0.3006884283581709,2.895966711321501
