A1,A2,A3
-0.053618271667299926,0.04242158428088502,-0.023159709389348394
-0.5445912724791068,-0.47795948371087366,0.7422973992605907
0.0006006063860584669,0.7641397085944208,-0.11809435456243136
-0.02585077617367136,-0.8269166995956091,-0.17126720138011592
2.71170845188759,-0.9645414943924182,0.05818240251081292
-0.6884296704571969,2.8086590235963382,-0.057672700799479344
0.07297681858056661,-0.10961495721975914,-0.07765554662886061
5.1041801724867275,-0.9669456504673652,0.31335513310993635
-0.8073931782655279,0.30830046317119125,-0.12023997863080893
-0.38466440305792776,1.1815851373650457,-0.11923260122999409
0.8799016384143762,-0.6952377715717388,-0.08443806196863847
2.22195479853616,-0.7520266824622095,0.35092152629574
0.17548613565767457,-0.9624932186821631,0.10916351271431736
-0.7128628385383333,-0.5187261698882435,0.08909705042018758
0.0635744526586681,-0.26412285168625804,0.1743645225391519
-0.48717610627256425,0.4969585835879224,0.12091477312665518
0.05211299874087864,-0.831959889827157,0.16273727576381816
2.058684660515659,-0.7552348617403791,0.20426763801157422
1.3027231203533007,-0.4817637371610933,0.08947046400483558
-0.9434088973317799,1.599539195260666,0.24614080503861088
0.027117102718470964,-0.923912374833926,0.08109002181024622
1.2522936635494257,-0.9803736099266869,0.281636373656855
-0.8983563137022682,1.3640750855631765,-0.10862333989106404
1.2683593902004373,-0.8199988448775091,-0.036713247052905726
-0.7427415596919955,-0.35053643463726547,-0.05279773023293515
3.012512842918294,-0.9996609040071879,0.30533490808804714
1.6010298545022643,-0.4985578416030496,0.18002626212298709
-0.3178650656440009,1.0036251808075323,-0.08362009509221195
-0.5128375517124325,-0.1678553002466163,0.06836622441190514
-0.9326092798288254,0.18682332652220923,0.10522424143703944
-0.6842708095894621,0.12085366186439779,0.1279437818963885
-0.9563498877302885,1.6658306529922329,0.0782133651118599
-0.38095094012124064,-0.46862800268734073,-0.11056300105800404
-0.027292333283979116,-0.8822046231969279,0.32433146556460485
2.1650651907672023,-0.9442020470449002,0.49006209625185904
-0.6667718155223754,0.16371772053398687,-0.04596240352400784
-0.42228982624793415,-0.06147432632751969,-0.21457721808283067
0.9059221998211446,-0.24608279106104008,-0.11420317786792282
0.09854063834891093,-0.8450728513399014,0.07122792921446461
-0.37079800842449623,-0.9076210264458955,-0.04368447651761514
-0.7445845842045599,-0.8362540458456259,0.12472582691591214
-0.2594793214352452,2.4303288075213265,-0.2193531154116876
0.8447025196352356,-0.9499730590248786,0.5563293966933296
0.8399426325420195,2.5475742543612383,-0.09721195910595554
0.5184935910209734,-0.9137325905840398,0.4719915357580251
0.2313154604500666,-0.762220318994021,0.13337289450118844
-0.34399725148340654,-0.3364702588274222,-0.2472907995172983
-0.41431096477441803,-0.9582801493380733,0.26260248146826043
-0.8300930265138456,-0.6304926767571222,0.48829539542407757
2.8069401925412323,-0.6380410653652673,0.38251489602879135
0.6919071822669717,-0.7435242302443283,-0.1960320124067782
-0.5675396829820293,-0.2908312713996213,0.20964377270890266
-0.6566526604551326,0.3372805459164228,-0.0914828704030846
2.1759405537508867,-0.9642098911787168,-0.06736933890877665
0.14210342231937942,-0.02367980794722363,0.1722209387620535
-0.43419199877458703,-0.36427984704426764,0.3620239217558051
-0.43867547198155227,-0.32746155863176807,0.09802093381518986
-0.23050639471039888,-0.6435162039990497,0.10389380949968398
-0.4392781451156076,0.8079802392333032,0.010125311921157447
0.05077626140674737,-0.5877936822339889,0.19780764798811545
-0.16202013606787785,0.3982998511981851,0.09370018980857225
-0.5658906976855116,-0.5360283744001129,0.26163360383664197
-0.1817011612276405,-0.8687457552909245,-0.01372178224206408
1.3712960988801053,-0.5163118437222354,-0.013813337519979286
-0.638351240347811,0.9700755299008469,-0.20787183210526222
1.1388337560786506,-0.9791637852812514,0.11534004054461519
-0.7517224333279883,-0.7678187379150245,0.10676220774358257
-0.9257096598653143,0.9548014244673672,-0.08974947214679375
1.368629743649122,1.792408324668835,-0.27041875470759846
-0.49509844547900045,-0.1758474700082942,-0.0677089366135985
-0.5860297333962248,-0.9765042175777916,0.3436136237670502
1.439855404062222,-0.644621115249326,-0.03232239466116923
0.4644023672911909,1.851428572948411,-0.04962310471817901
1.5918811170570764,-0.16408085441665202,-0.05100942982141206
2.6844771111134484,0.22425625585996908,-0.001625100146674896
-0.8070590089883104,-0.5492234828688198,0.2426190540473388
-0.0005539558538430892,-0.9084656066106528,0.13808232644552418
0.006646664095652699,-0.9180116675441079,0.25993011329057253
0.5677204912405851,-0.9526631051988065,0.08601385819470124
0.10349284219985118,-0.9112390189044681,0.039622435371495755
0.207570730198397,1.9770039720340904,-0.3930058867836878
0.7055323506947648,-0.9655375592796365,0.0716692858839005
-0.7529150080761396,-0.9212467756479981,0.25366726310645676
-0.6566832220479295,0.9709403169158997,-0.16039123848307255
0.2257321811213242,-0.4073636103440891,-0.005780564051429735
0.5091965199145824,-0.9815066832293216,0.5341443105470188
0.7227855646362388,-0.5388655880929879,0.08857655790430002
1.4410583247410527,-0.9790513919996339,0.131736694936732
-0.6831880682937229,0.00829823735072465,-0.0665038152528183
2.3741324862590245,-0.9920612645172895,0.2325083748174994
0.9039072412156415,-0.6754165123214377,0.16414473296583565
-0.947109658949403,1.9940567055714666,-0.17881956442576352
2.0984286279246445,-0.650260234985353,-0.2731818879888797
-0.34779206816366115,-0.8134600154428209,-0.05133174303893753
1.6558171050371997,-0.4805750532171846,0.06822349694115687
0.3831173906877965,-0.8416691287756243,0.05607081966021184
-0.14873259339644493,-0.17790043442990774,0.03516034011421396
0.9927957930850104,-0.7999100657629686,0.15623177269392513
-0.7661465336411764,-0.17917349099928753,0.27928465536932295
0.8319837059349776,-0.2427262644675307,-0.06317076644154213
0.270454217190267,-0.9150974157724303,0.16404777359382736
0.47310927980386264,-0.4504502347879436,0.06974769433196443
2.8823576821010937,-0.7649649430634988,-0.09442884407443984
-0.9114705222829773,-0.5453795322233574,0.1325123720380583
-0.890900829608076,1.0943133574478552,0.09258843483613959
-0.31184243363213426,-0.6491607738735033,0.13092757713154057
1.2144848441318195,-0.08230344489378351,0.12542443300434683
-0.8686048342816768,0.26511125612095326,0.19718697887831665
-0.7017119612605841,-0.14038373864135703,0.14979502342362339
-0.7544624000575068,1.2074959881098706,-0.11041345699007281
1.4141398413240547,0.47253542841363305,-0.035142578648169547
-0.9489563012550302,-0.16263457491324643,0.17122181614526086
3.6993589204175974,0.08463923512817219,-0.06286495933809348
1.5285841878417072,-0.2803613589327169,-0.004681919096166638
0.649366769207027,-0.3841603990725505,0.02800858555363206
-0.7368111559420197,0.34957446089353306,0.23821051573751803
1.4013896290860515,-0.8509342863543711,0.3011003644061617
-0.5996175992649809,-0.33338596564253753,-0.0017400199158913664
1.6654156287433024,-0.9566540636995344,0.16864841196249045
0.7290536039324375,-0.7312550592104342,0.03644403833155877
-0.6833812915702483,-0.32726095150635803,0.09955200399670744
0.09898170342437994,0.25590631190480395,0.2838955807263247
-0.16149196005205288,0.4315354183995458,-0.04742587133080761
-0.044811564706898774,-0.515506552771982,0.3272643447766507
-0.9234273023038713,0.4511832710942612,0.5993480071012743
0.6448722468269121,-0.1464697359257628,-0.09831079934403916
-0.8572463366954883,2.979198811509253,-0.5309951419956783
-0.6165387311750098,-0.8047944971668763,0.39667310313801407
-0.5260209073289696,0.8724369233274784,-0.16345851265369604
-0.6360269596130149,-0.17916242013297054,0.22316383964846295
-0.20449554484296045,-0.4316969692843044,0.39567087610344825
0.5925469958503816,-0.8245228038057407,0.2831933038032753
0.5267823354941419,-0.27409961787266823,-0.035546978809266536
0.06048006154666724,-0.440860120432176,0.33924635577655576
-0.1779615905932677,0.45560855375357584,-0.21633990680264803
-0.4822444661339891,-0.26410253514200427,-0.013326000778376397
0.22091607858845985,-0.40037455393554205,0.293928243699022
0.42762240923454525,-0.7628507308417114,-0.1401918750708937
-0.13833382447178275,-0.4091451109108755,0.035607392717309526
-0.9323567515629863,0.4454269861061333,0.1228830869341742
0.29765143775755676,0.3641346843514498,-0.16235829762174986
-0.9178204199105874,1.5479881887508387,-0.14637727701218295
0.36732370443117496,-0.8517351300273457,0.14881175721364742
1.8493014012273477,-0.8403433854045618,0.10017124578050357
-0.3729237850535663,-0.15762171515920576,0.15760717836677146
1.8044802022692032,-0.9911298982923292,0.5514529285459829
-0.8228085629556194,0.9154741035780857,0.07816209778015065
-0.6889894517204858,-0.7622082573252078,-0.05675974268049174
-0.6836335260561612,-0.15051203591397683,0.2372149164007942
-0.49057761260398225,-0.6237905801275871,0.15652389359379712
-0.7448246955007214,-0.6694423841140661,0.0911746732143537
0.3514213329318161,-0.8198690647897797,-0.05686636196154651
0.6061516128986673,-0.8090267207306069,0.322804210790118
-0.26555856482246876,0.13020507279436333,-0.08696974167048495
-0.28127530889426805,-0.10009892783927528,0.10840166971820481
-0.18163888941201697,-0.3596422667229422,0.23007425335580664
-0.3215158081771831,-0.9268037691574792,0.28219269162635585
0.2295153325197194,-0.8819675919308584,0.5719478860385334
1.1102939650786874,-0.9059969908933816,0.2573442782708486
0.6809163841732243,-0.04034469845244113,0.005149160629609213
-0.28105038855949505,-0.08207071002668191,0.0845432691989032
-0.8411320422650825,-0.9462425206658766,0.18740850328685782
-0.40155935863985426,-0.9905312551155067,0.4633866606135274
0.5461300028008998,-0.2848979220340962,0.12337637237306211
-0.2306987671153452,-0.9214746093122894,-0.08038556189053579
-0.1738515810952847,-0.14772938476225983,0.312261645515309
-0.6989350095814081,-0.19522642821935926,0.0439590531813063
0.10949831734614342,-0.41947119772305663,0.023282012183995136
-0.43563815440704456,-0.28597225219553835,0.3092849052989823
4.692138532579324,-0.9999926895711349,-0.051987479668825075
-0.40152994114828416,-0.6222449742754196,0.05849455053256108
0.7660440369831143,-0.9031063903719916,0.24339584254611069
-0.9114855731899183,2.6100758848006493,-0.1741956084773449
-0.819176881280604,0.062178525057409326,0.10044895418873637
0.8138467521283728,-0.8315465822712736,0.12094275541160555
1.1745867094458242,-0.84288213587589,-0.030298833250946018
5.274527390234961,-0.980295835361562,0.038199877844580926
0.12124693777727232,0.13325883647216424,-0.18374167261335173
-0.6370226572943022,1.6486416836491606,-0.12082350539733028
0.8519393713146233,-0.44903262319246134,-0.06399387858311996
1.4360929134111244,-0.8372727973316662,0.20698854974528572
0.12468679465358226,0.7246031084595483,-0.2789365695350617
0.45751025838081166,0.8322786074519699,-0.09973408458185049
0.299100245888132,0.09837455157932475,-0.05809943178415921
-0.32623078506446834,-0.8739921031651258,-0.04726016210784152
1.5724489293544746,-0.268013898609454,0.03586081018557465
-0.9253995437387528,-0.2029853392864474,0.10898434677014719
1.6464435575049652,-0.9242544189564437,0.19342372589515833
-0.7424735419348779,1.7066280341782918,0.2553106255710158
0.24203523571878774,0.07338864866775519,-0.007488575033104041
-0.3510791613296803,-0.518970829787701,-0.17210242027106332
0.31977619140179536,-0.06807874840028226,0.35493696649812734
0.16912050781426324,-0.15116704072941195,-0.13936320878041883
-0.6633739873859116,-0.3242682791468863,-0.27516647663460375
-0.9193336271003213,-0.05524501416515665,0.3207674609464166
-0.6211409718606435,0.7640332498588365,-0.08280072072541728
-0.04182553198435766,-0.8837403585806473,0.3389217477151044
-0.5767349602378332,-0.6430031299471551,0.16425885218321354
0.11973722302638921,0.28377269683147033,0.2714211732203238
-0.15656976929640645,-0.8993937284267335,-0.18622355315102582
0.12783243969955016,-0.9289052530283626,0.35863261465545493
0.4064898926917084,-0.0769784462229998,0.03873124129851277
0.7666192669202596,-0.9146725254829642,0.30961751597583487
2.2180089165917987,-0.04935497215350088,-0.1308355798255964
-0.7119120941146084,0.3515301226076106,0.3780405569037873
5.262976190748467,0.39280554001654605,-0.3325086038411764
1.002250570329878,-0.9591121674415833,0.04240597558319848
-0.5981872412279585,-0.7259000156035565,0.12988076985483615
-0.26526347399564065,-0.8396622465427865,-0.09128796137397047
1.548530912837434,-0.5888014391392601,-0.24989527438330172
4.525142708645852,-0.9109301110819699,0.1549369317383406
-0.8522049893974113,1.05995274061849,0.04939453043575682
-0.607319150825484,-0.5293170108436811,0.17808567964713107
0.5498208230159539,-0.5683178564810382,0.0456874064757659
0.7758001836416055,1.0620402746844888,-0.25707512676064964
4.400754890329341,-0.9810404693752866,-0.16600972376024273
-0.8504972179533737,0.9311044111361045,0.056126276017804455
0.8047126338545741,-0.8748733684075078,0.2458192219723061
-0.9996238473805411,-0.27034250523185377,0.04331479799393989
-0.20203458219887838,0.06603878394869045,0.14288467537746213
0.772155468927921,0.37280640127503917,0.10623676880782157
-0.669708403415188,1.191613298571599,0.09769527048979228
1.669384891760153,-0.611770054782072,0.31524522957766976
0.5761150536960499,-0.9177425991912358,0.36733576033495896
-0.0025181937624415723,-0.5280764765281677,0.03001732247657742
-0.6393314425801714,-0.026019181608622932,-0.08963772837151467
-0.04806619886008529,0.5575967363879496,-0.18569842686449406
0.11069163548843845,0.7944322967679113,0.25099223288669764
0.3027575052345363,-0.729558445469386,0.01945501629237299
1.0572592167120258,-0.9020476338524073,0.2746950969576243
-0.891612820999248,2.2978338193974777,0.4643788260664994
-0.6306921801852969,0.5164267534565607,0.13056032105475282
0.49789784259911724,0.624312892309152,0.054837163070633466
3.723817784959767,0.13068838093511775,-0.5328851866068206
-0.46197906219721296,-0.38706563583281084,-0.010105161398888356
0.5764452779639136,-0.8129136574481605,0.31668269741509564
-0.5031471960013147,-0.5638392722826,0.34464704521595363
-0.473770104631195,-0.6359464916849086,-0.11012041586786864
-0.8997419685510221,3.679722371904573,0.028865203252160115
0.6866604527852262,-0.4009580340070604,0.10871046514222087
-0.29645656570455853,-0.9651703522512842,0.6250426267905838
-0.9801840799474268,2.497090671967036,0.0672696443439979
0.6064328673139633,-0.8493579324658775,0.060817960208124903
0.11331059211643177,-0.5277422392804266,-0.04275945164518476
0.3698064687552384,-0.6870709377997978,0.05813307574919975
0.31522668153030187,-0.823983452182886,0.21360106858897382
1.3820112928694595,-0.7984691862933516,0.19211935666099464
0.020976096215406265,-0.958670193577639,0.2905332317372472
0.8938083458381171,-0.23127871386085194,0.29901003983658114
-0.766192706268888,-0.41566268449967586,0.22996802250245366
-0.5945483267509049,-0.12716737658883548,-0.12232933226996366
-0.2797840062948665,-0.8776884144611111,0.23457116080087276
0.9786879812125482,-0.8825575535309128,0.0012186985861890776
-0.3893022346273392,-0.2556305840825521,-0.0344552711630503
-0.21251278241173813,3.102527730802529,-0.18276955345453813
-0.9279831773025949,-0.4399002164104914,0.13616373128188827
0.5020879695806417,0.6593586657290602,-0.0134311681393541
-0.9574380497033493,1.3080627000404923,-0.08137238317920477
0.2700504317354007,-0.3485558943876414,-0.02254928368031102
-0.06000766355959061,-0.7048898381954333,0.26782481418380527
-0.8967958023933952,3.521066011656372,0.1394258356891571
-0.8954118540465839,-0.49051762262186244,0.17640722066470046
-0.917283194757798,0.8856400607673451,0.273834701654188
-0.31337627441929733,-0.77996103645303,0.16928717566156237
-0.6994546281094629,-0.32431872040203286,0.552034587635313
-0.7255288599527343,0.1637628978668614,0.0054618712787448944
0.045621067373058675,-0.3017310014396074,0.016139225422552812
3.5763548710489066,-0.847567808732676,0.2875248793549173
-0.7872096844741758,0.2107245449832723,0.5310315444699364
1.8883353161322196,-0.5915468161964358,-0.01430157806427843
-0.05613953435667279,0.6871018950829891,0.22785515155451236
0.010036570863667915,-0.3570342565887813,-0.11490977814264582
0.1791543916947371,0.35175230828253545,-0.009755734924342363
2.821323341127099,-0.9613815107998436,0.08717814198162685
-0.42184431901832714,-0.9678977233605044,0.30034623337292177
1.3971405940731914,-0.9720824428552963,0.4542342746740968
2.8460393916009465,-0.44834786630260937,-0.2615672064310955
0.5108148664164088,-0.7402324810075832,0.2887860882345726
-0.07258981623987823,-0.3553566969147479,0.11988766314974385
1.5514630812473915,-0.6712890633217213,0.23116638198734776
-0.06177909313143295,-0.024928761940337683,0.2974665808272664
0.14121225623997097,-0.8287135294663617,0.19567524904970554
1.894702518664661,-0.9970294971634693,0.4004701687335418
-0.6897886548143722,1.141533329589393,-0.026836843359865838
2.846316930070087,-0.9555514205291133,0.518774182894361
-0.5282230380366757,-0.3428522435124285,0.21717351940722465
-0.1397584333026644,-0.7713023083738921,0.22987947779667833
-0.9589546768270151,0.182333820022424,0.10178156088183642
1.8118999764181856,-0.6424318011617138,-0.2159307084216107
-0.6313962222717919,2.398666912016514,-0.21757179832163345
-0.3161902854819158,-0.5726723818019366,0.1520001128960419
2.6505704582212557,-0.8683351918332606,0.018852325026400506
-0.2792578353423827,-0.3209969028208266,0.20331671479846647
-0.3716436191984138,0.923201828203678,-0.050614641443005724
-0.974322959694168,-0.5212666829254496,0.3892431282772475
-0.33831681333914665,-0.6502704724686825,0.27082357884126423
-0.398628186014134,-0.9574270574523033,0.34136813923093284
-0.6453327199433841,-0.664864864346455,0.13189986591498126
-0.45243621468410833,-0.3545424867864511,0.24378938159904678
1.7294517273928245,-0.9451880547809608,0.16881635122745733
0.193364894979268,-0.030597594450839462,-0.09486530520375452
-0.8139839932311529,0.15216128954282454,0.029108506556326148
-0.423834411185444,-0.14114390283596115,0.12635816871554723
0.7399363728215361,-0.999665008439582,1.0271084694555774
0.07818528524989539,1.7026718880081866,0.09803590038456832
-0.8845384811446193,0.07907462664297789,-0.060400876000929034
0.7577977954288408,-0.7749722506991608,0.12337393808367465
-0.38616829757363064,0.0366163606617726,0.05668670272345338
1.4079506689912737,-0.6920393517042798,-0.34676765837232976
0.6131775483250332,-0.6247968838959898,-0.006240109598424084
0.38062548676141655,-0.7773063614510052,-0.024394019598630478
-0.031069861713371453,-0.3660831331512982,0.43034673674036583
0.5642950041352587,-0.49990542633869883,0.014981885877090945
1.6560880069239143,-0.9758448006057572,0.11778524779858898
0.36423357539823653,0.542748547161646,0.12000858487391412
-0.31875519121316104,-0.35188300123049926,0.5227730584947343
-0.4236019476050228,0.6754165490614941,0.3871469520141639
0.6223750106277474,0.4311097263238255,-0.21638509110985496
0.8675475215776792,-0.18104250149781842,0.03096837663182157
1.788976659687048,-0.5237560637357632,-0.007554081262833847
2.5730004122667833,-0.9666739425982696,0.15980446207091092
1.3372011590853958,-0.7247372472877607,0.30599532053418554
0.6968314025571403,-0.6710294423913493,0.33273658816809076
0.3369283062146152,-0.7952441594699763,0.28961362059931817
0.994575306362431,-0.2873661505557109,-0.18060223944876697
0.66036042234518,0.5617305930558646,-0.16346243250649592
-0.09144999020085377,-0.39721093860281625,-0.006713027798874123
-0.433573733448508,0.5075094974558366,-0.3840606777403318
4.68898859276635,-0.9990080818970416,0.4477227553939119
0.1146536685489409,-0.9443934407840403,0.34863212065756216
0.7161506279965373,-0.7329897730666403,0.11232281825416493
0.07019175206447364,-0.6422550095678784,0.09495773723491567
-0.08980071608378916,-0.5190415890256438,-0.05498553234613482
0.14917761803142401,0.9004234867162059,0.0061940867012657466
-0.24710352906255084,1.2487250849515397,0.40127008520760254
0.5232176274946194,-0.4021152143847667,-0.06876253316324366
-0.5825956557466402,-0.901065240622449,0.165407333010468
-0.2850519700144959,-0.847443286308774,0.30469929266070694
-0.9822214828919892,0.5911318287531915,0.299426765059608
0.9491255747045722,-0.9987880615925077,0.6654248876645803
-0.03777812763715781,-0.8731661700438369,0.25454037332853446
0.4275361507753929,-0.6805183539401392,0.2136280109675346
-0.47373309731715213,1.6476066619359746,0.08712508475061981
0.3724690030830946,-0.5894266662652672,0.05749072525620875
0.24890288594252072,-0.689054246747506,0.06587965969543717
-0.745885269075138,-0.8019928496128389,0.17614819311834878
-0.5618591701812538,0.9799299999632155,-0.0854163438542301
-0.20310678677160693,2.324386048824918,-0.1037917614777757
-0.684178211557616,-0.5213173400005214,0.13090448165901633
2.2689848747654624,-0.6606099455371189,-0.025273212080146264
4.719590105926831,-0.9950283802028868,0.14709569569213302
-0.5852925508666144,0.16492209597966667,0.05802011830476417
-0.3475542617434543,0.7172091156961742,-0.08735727973087805
-0.9823915502263262,2.5650193687433327,-0.11214064230603327
0.03145310058636841,-0.920196210277051,-0.06312268675485697
-0.5512309738864918,0.2021287426202463,-0.24790562079640552
0.18176733207253803,3.145330082306307,-0.22133847943853183
-0.5908772166658464,-0.388202525225331,-0.03880087016182003
0.06779200848216053,-0.6194815535979022,-0.028756397836693138
0.390743106747881,-0.7700605299761383,-0.005832287136485377
0.7341884727405598,-0.5731932786067748,0.12038090303121265
3.9724047229977475,-0.9987023953453089,-0.06196582066318342
-0.8712533237363352,-0.13565135276035958,0.04836318137747057
0.08066666460596084,-0.939323151398097,0.07510423351196607
-0.42460708694844074,-0.6393427408014073,0.5716261267167906
1.1908440101477258,-0.6429707803327956,-0.11378706305573942
-0.4971939099410326,-0.6377354356840731,-0.09531465609375431
1.0648125140442306,-0.7124398791668909,0.12098715187830393
-0.7957979544329233,0.8446491994798591,0.03599078969297281
0.008542161719840043,-0.9142069528230071,0.674549784664975
0.4152612169507559,-0.8691401042609201,-0.07319076638361623
3.402515213163743,-0.7677806268406312,0.06315802130838137
-0.6555797205497575,-0.8700192577523368,0.5625493121567336
0.614646878766558,-0.7146201254826684,0.08131450692623489
-0.20422834818007352,-0.7251612301034321,0.41252773144987914
0.45768709282705883,-0.9265104386521761,0.2433308644108847
1.650664006084618,-0.8163079032622803,-0.09688144336815725
0.06191432328350546,-0.9407402524174588,0.25071324063088113
-0.38771548023648345,-0.591125889482577,-0.04520106702557513
0.10678929553303355,0.2925621478430868,-0.1146303179598823
0.7137527401949016,0.5325366622873964,-0.30860255916888873
-0.9813590487653873,0.9112505013808078,0.17805022205071994
-0.8559125197789808,0.9808287726272994,-0.033474700737404245
0.3579584168908715,-0.20953594797566943,0.4743852865841848
-0.307305485204109,-0.6090715386985668,0.4723235402782208
3.064806928418863,-0.5135381830561565,-0.19945797820299063
1.9255686436705484,-0.9576002526260066,0.2849449200790599
0.7518317274052966,-0.5894764736779103,0.39738844258813144
-0.6069859418869321,-0.7804171419912237,-0.04973321557652838
-0.6836795197542029,-0.4832611274064865,0.2846239154004971
1.5402563798121716,-0.8095687559988259,0.09845284935622417
-0.8685964654633626,0.07977666034725038,-0.06554966053983606
0.12708518815058778,-0.3349678921141525,-0.08902134880232965
-0.6079839482143801,0.4979958995918864,-0.19136422384304452
1.1981534606733673,-0.5390082085865548,0.04095011001890555
-0.45685952393906853,0.6011443830112417,-0.05136293075190196
-0.6327782949878029,-0.40215279234456197,0.29053179905305965
0.9349634003242397,0.11068850223950841,-0.2358611466958375
-0.17105450438647132,-0.03856416011852534,-0.32273093598176783
1.1381354918105746,-0.8315802020198361,0.12223815750483367
-0.06521840579534115,0.3406122254930141,-0.1165182340254458
0.5731298567039405,-0.5474437526549641,0.07552830649087511
1.3114023821069842,-0.9955722106163862,1.1563235368641238
-0.6848486723325308,1.0809303047535574,-0.10166330239712679
-0.32062258510009145,2.1644745466499518,-0.23325659600255988
-0.9234287029783151,1.1112299460728035,0.06610480410832992
0.22478494632163534,-0.8283832255634243,0.1793177156275476
-0.30019042300406446,-0.23443880268947112,0.08572850223055824
-0.18215853417063652,-0.8215152531510893,0.34254300118435593
-0.5841599517261088,0.21201145164770824,-0.13903417614776586
1.1351044578246638,-0.7854677561650514,-0.04896875854289206
