x,y1,y2
0.001364529808632775,0.0022530244497079637,0.0022172515700948662
-0.014292921489423516,-0.01888585852689152,-0.011490664562040202
-0.02899527342586083,-0.03721383271895321,-0.024627561648900273
-0.00272151923669603,-0.004557721970985704,-0.0012231122749186798
-0.005826281294365724,-0.010207329952576344,-0.008168558103400728
0.054523349676552035,0.06519604914895906,0.04514976588448504
0.029325378414491485,0.03193621547797008,0.02004863120790701
0.0187340780961455,0.021451424238356304,0.016407601189127853
0.0032308848137534135,0.0014421703446538428,0.0030895953101219105
-0.006540732671492748,-0.008698487212383846,-0.004892273230717294
-0.02140176995879355,-0.02684924682993042,-0.015620348334548529
0.03176504374757312,0.03752738251487921,0.027276958817864412
-0.01636269713930047,-0.02053535247312482,-0.01092858191482796
-0.0006769700937987595,-0.0006707655627293278,0.003974879803214129
0.024536509369687272,0.027590131516509592,0.019674433107406315
-0.0003449062004995767,-0.001656818049868977,0.0002720543483517652
-0.02169675630748835,-0.023184101450590484,-0.012321417103689822
0.011411459615320663,0.012534267405216513,0.010794353518918
-0.0016202022932147253,-0.00401052299596677,-0.002039157679200049
0.0002919340170098226,-0.0005133951411791245,0.001725561466028115
-0.02020647781662742,-0.02462799797311747,-0.01638990329863861
-0.014186307911661708,-0.0188739606706692,-0.01218146788218315
0.017647949708122307,0.020346992883386556,0.01444991092739696
-0.002111443049376476,-0.0035480679054727877,-0.0021654777446286876
-0.004978275708449157,-0.010663309921468514,-0.010590295817837735
0.0017588538230400084,0.0003725098032638574,5.070002584732156e-6
0.0023175142647368654,2.2852129658878324e-5,-0.0008660225007414107
0.009777216501414799,0.011001837605783065,0.00850637264130814
0.02539539126701923,0.027269140799392407,0.019395285715959876
-0.014810295458976807,-0.01902788852595839,-0.012430297630675227
-0.027292338083252134,-0.037892152485103914,-0.02609666511041976
0.0077417073972242964,0.009411422249755223,0.009117297323358241
-0.00458057459651096,-0.004281244557468651,0.0011050717906112163
0.0023603388941735217,0.002578762174042409,0.004582625135989304
0.007529381119160621,0.00710828171838108,0.005988776299167985
0.0034915660655625395,0.003319919456541798,0.004912820199940592
-0.016863063497559897,-0.023260724518996828,-0.013671110112501758
-0.015102122012870412,-0.019841445248210084,-0.011833932245025406
-0.0010016628686571984,-0.002223497752930886,0.003385749886223797
-0.043087273832694686,-0.05066047642541161,-0.031562490558173374
-0.012493145033762448,-0.016983604905812633,-0.00936297986632413
0.017583480141086186,0.019139154371246102,0.010927717339560813
0.024449805967438815,0.028537619007718302,0.021434241178540866
0.016301387278207666,0.01828914237554136,0.012205174827178068
-0.018155007823142114,-0.021067015820355233,-0.011083334894626796
-0.012311810057367725,-0.016684647018418285,-0.010786280929487049
0.011420482348420467,0.01110493569934939,0.00919795080385605
0.03148345361433361,0.03594228749268135,0.0232532393144274
-0.0399318828221328,-0.04897072308905179,-0.030513893837391358
0.01643816235980502,0.017746997373483845,0.012462132062789722
0.020787845131697954,0.021899832792301552,0.014094398271724517
